game_id,white_player,black_player,winning_player,move_list
ISrqEYxK,NSDG,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 Nc3 d6 d3 Nf6 Be2 g6 g3 Bg7 O-O O-O Re1 Nd7 Bf1 Nde5 Nxe5 Nxe5 Bg2 Bg4 Qd2 Bf3 Qe3 Bxg2 Kxg2 e6 Kg1 Qf6 Qd2 Nf3+ Kg2 Nxd2 Bxd2 Qd8 h4 f5 Bg5 Bf6 Bh6 Rf7 exf5 exf5 Nd5 Bg7 Bg5 Qd7 Re7 Rxe7 Bxe7 Qc6 c4 Re8 Bf6 Bxf6 f3 Bxb2 Rb1 Bg7 Rf1 Re5 f4 Rxd5 cxd5 Qxd5+ Kh2 Qxa2+ Kh1 Qd5+ Kh2 Qxd3 Rg1 Bd4 Rg2 b5 g4 fxg4 h5 gxh5 f5 Be5+ Kh1 Qf1+ Rg1 Qh3#
rHWvzv0k,ritutoshniwal,patel_2025,patel_2025,d4 Nf6 Nf3 d5 e3 a6 Bd3 g6 c4 e6 Nc3 Bg7 O-O O-O Re1 Re8 b3 Nc6 Bb2 Nb4 Ne5 Nxd3 Qxd3 Nd7 Nxd7 Qxd7 cxd5 exd5 Rac1 c6 Na4 Qc7 Nc5 Bf5 Qe2 Qa5 a3 b6 Nb7 Qb5 Qxb5 axb5 Rxc6 Re6 Rec1 Rb8 Nd6 Bf8 Nxb5 Rxc6 Rxc6 Bd7 Rc2 Bxb5 a4 Bd3 Rc3 Bf5 h3 h5 f3 b5 axb5 Rxb5 g4 hxg4 hxg4 Be6 Kf2 Bb4 Rd3 Ba5 Ke2 Bb4 Bc3 Ba3 Be1 f5 g5 Kf7 Bg3 Rb7 Be5 Bd7 Rc3 Ke6 f4 Bb5+ Kf3 Bd6 Kg3 Bxe5 dxe5 Rh7 Rc5 Bf1 Rc6+ Kf7 Rc7+ Kg8 Rc8+ Kf7 Rc7+ Kg8 Rc8+ Kg7 Rc7+ Kg8 Rc8+
X08QvsEq,ritutoshniwal,araham_sethia,araham_sethia,d4 d5 Nf3 e6 e3 Nf6 Bd3 c5 c3 Nc6 Nbd2 Be7 Qe2 Bd7 O-O O-O e4 cxd4 cxd4 dxe4 Nxe4 Rc8 Nxf6+ Bxf6 Qe4 g6 Bh6 Re8 Ne5 Nb4 a3 Nxd3 Qxd3 Ba4 Qe4 Bc2 Qxb7 Rc7 Qb4 Qd5 Rfe1 Be4 f3 Bxe5 Rxe4 Rc4 Qd2 Rxd4 Rxd4 Qxd4+ Be3 Qxd2 Bxd2 Bxb2 Ra2 Bd4+ Kf1 Rd8 Ke2 Be5 f4 Bd4 Bb4 Bg1 h3 Bb6 g3 a5 Bc3 Rc8 Be5 Rc4 Rb2 Rc6 Kf3 f5 g4 Kf7 Rd2 Ke7 g5 Bc7 Bf6+ Ke8 Re2 Kf7 Rd2 Rd6 Rc2 Rd7 Rc5 Rd3+ Ke2 Rd7 Bc3 Bxf4 Bf6 h6 h4 hxg5 hxg5 Bd2 a4 Bb4 Rc2 Be7 Bxe7 Kxe7 Rc5 Ra7 Kd3 Rd7+ Kc4 Rd5 Rxd5 exd5+ Kxd5 Kd7 Ke5 Ke7 Kd5 f4 Ke4 Ke6 Kxf4 Kd5 Kg4 Ke5 Kh3 Kf5 Kh4 Kf4 Kh3 Kxg5 Kg3 Kf5 Kf3 g5 Kg3 g4 Kf2 Kf4 Kg2 g3 Kg1 Kf3 Kf1 g2+ Kg1 Ke4 Kxg2 Kd4 Kf2 Kc4 Ke2 Kb4 Kd2 Kxa4 Kc2 Kb4 Kb2 a4 Ka2 a3 Ka1 Kb3 Kb1 a2+ Ka1 Kc2 Kxa2
yQHF56gV,Vikeee,ritutoshniwal,ritutoshniwal,e4 c5 d3 Nc6 Nf3 d6 Nc3 Nf6 Be2 g6 h3 Bg7 a3 O-O O-O e6 b4 cxb4 axb4 Nxb4 Bd2 Nc6 d4 Nd7 Bg5 Qc7 e5 dxe5 Nb5 Qb6 Rb1 a6 Nd6 Qa7 Ra1 exd4 Nb5 Qc5 Nbxd4 Nxd4 Nxd4 Bxd4 Be3 Bxe3 fxe3 Qxe3+ Kh1 b5 Rf3 Qh6 Rc1 Ne5 Rc3 Bb7 Qg1 Rfc8 Rb3 Bd5 Ra3 b4 Rg3 Qh4 Bf3 Qxg3 Bxd5 exd5 Re1 Nc4 Re7 Re8 Re2 Rxe2 Qh2 Re1+ Qg1 Rxg1+ Kxg1 Nd2 c3 Re8 Kh1 Re1#
cXbjei9h,ritutoshniwal,zako88,zako88,d4 c6 Nf3 d6 e3 Bg4 Be2 Qc7 h3 Bh5 c4 Nd7 O-O e5 dxe5 Nxe5 Nxe5 Bxe2 Qxe2 dxe5 Nc3 Nf6 b3 Bb4 Bb2 O-O f3 Rad8 f4 exf4 Rxf4 Rfe8 Nd1 Nh5 Qxh5 Rxe3 Qg4 Re1+ Kf2 Rd2+ Kg3 g6 Nc3 Re3+ Kh2 Bd6 Rf1 h5 Qg5 Rxb2 Kh1 Bxf4 Rxf4 Re1+
RgngDgbw,Kamesemin,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bg5 Bg7 Qd2 Nxe4 Nxe4 Nxd4 Bc4 Qc7 Bd3 O-O O-O Re8 Bh6 Nf5 Bxg7 Kxg7 g4 Nd6 Ng5 f6 Nxh7 Kxh7 f4 Kg7 h4 Rh8 h5 gxh5 gxh5 Rxh5 Qg2+ Kf8 Qg6 Rh8 Kf2 Nf7 Rh1 Qxf4+ Ke2 Qe5+ Kd2 Qg5+ Qxg5 fxg5 Bg6 Rxh1 Rxh1 Kg7 Bxf7 Kxf7 Rh8 b6 Ke3 Bb7 Rh7+ Ke6 Rh5 Rg8 Kd4 g4 Rh2 g3 Re2+ Kf7 Re1 g2 Rg1 Rg3 c3 Rf3 b3 Rf1 Rxg2 Bxg2 c4 Ra1 a3 Rxa3 b4 Ra4 c5 bxc5+ Kc3 Rxb4 Kd3 Be4+
xVQDVF3a,east36,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6 c4 Nf6 Nc3 g6 Bg5 Bg7 Qd1 Qa5 Qc2 Qxg5
IycZfyPw,ritutoshniwal,Mistari,ritutoshniwal,d4 d5 Nf3 Bf5 e3 Nc6 c4 e6 Nc3 Nf6 Qb3 a6 Qxb7 Na5 Qxa8 Qxa8 cxd5 Nxd5 Bd2 Bb4 Nxd5 Bxd2+ Nxd2 exd5 Be2 O-O O-O Nc4 Nxc4 dxc4 Bxc4 Qc6 Rac1 Be4 Bxf7+ Rxf7 Rxc6 Bxc6 Rc1 Rf6 f4 Rg6 g3 Bd5 a3 c6 Kf2 Kf7 Rc5 Rh6 h4 Rg6 Ra5 Bc4 Rc5 Bb5 b3 Ke6 Rc3 Kd5 a4 Bxa4 bxa4 a5 Rc5+ Ke4 Rxa5 Rd6 Ke2 g6 Re5#
hTO1KLbM,Edi_To,ritutoshniwal,Edi_To,e4 c5 Nc3 Nc6 Nf3 d6 Bb5 Nf6 Bxc6+ bxc6 d4 cxd4 Qxd4 g6 Ng5 Bg7 Qc4 O-O Qxc6 Be6 Nxe6 fxe6 O-O Rc8 Qa4 Nd7 Qb3 Qa5 Qxe6+ Rf7 Qxd7 Rcf8 Qe6 Bd4 Nd5 Re8 c3 Bb6 Nf6+
ReNckXAh,ritutoshniwal,lufescar2,lufescar2,d4 e6 Nf3 Nc6 e4 g6 e5 d6 exd6 Bxd6 Bg5 Be7 Bxe7 Ngxe7 Bb5 Bd7 Bxc6 Bxc6 O-O O-O Ne5 Qd5 Qf3 Qb5 Nxc6 Nxc6 b3 Nxd4 Qd3 Qd7 c3 Rad8 cxd4 c5 Rd1 Qc7 Qc4 b6 Nc3 Qf4 d5 Qxc4 bxc4 e5 Ne4 f6 d6 Rf7 Rd3 Rdd7 Rad1 f5 Ng5 Rg7 Ne6 Rgf7 Rd5 e4 Ng5 Rf6 f3 h6 Nh3 e3 Kf1 Re6 Ke2 g5 g3 g4 fxg4 fxg4 Nf4 Rf6 R1d3 Kf7 Kxe3 Kg7 Kf2 Kh7 Re3 Rff7
ksZdvFub,Vikeee,ritutoshniwal,Vikeee,e4 c5 d3 Nc6 Nc3 d6 Nf3 Nf6 h3 g6 Be3 Bg7 Be2 d5 e5 Ng8 Bxc5 Nxe5 Nxe5 Bxe5 O-O Qc7 Be3 Bxc3 bxc3 Qxc3 Bd2 Qc7 c4 dxc4 dxc4 Nf6 Bc3 O-O Bxf6 exf6 Bf3 Be6 Rb1 Rab8 Be2 Rfc8 Rc1 Qf4 g3 Qc7 Bg4 Qe7 Re1 f5 Bf3 Qb4 Rb1 Qxc4 Rc1 Qxa2 Rxc8+ Rxc8 Bxb7 Rc7 Qd8+ Kg7 Qxc7 Qb2 Bc8 Qb4 Qe5+ Kg8 Bxe6 fxe6 Qxe6+ Kg7 Qd7+ Kh6 Qd2+ Qxd2 Rf1 Qc3 Kg2 Qb2 Kg1 a5 Kg2 a4 Kg1 a3 Kg2 a2 Kg1 a1=Q Rxa1 Qxa1+ Kg2 Qc3 Kf1 g5 Kg2 f4 gxf4
sFomISEq,Mpumi420,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6 Be2 Nf6 Bf3 g6 Be3 Bg7 Nc3 O-O Qd2 Bg4 Bh6 Bxf3 gxf3 Qd7 f4 Rad8 f5 d5 e5 Ne8 Qd4 Bxh6 f6 exf6 exf6 Qe6+
pOET0mpN,orunion,ritutoshniwal,orunion,e4 c5 Nf3 Nc6 Bc4 d6 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Qa5+ Nc3 Qxe5+ Qxe5 dxe5 O-O e6 Re1 Bd6 Nb5 Bb8 Bg5 Bd7 Bxf6 gxf6 Nc3 a6 Ne4 Ke7 Rad1 Rg8 Rxd7+ Kxd7 Nxf6+ Kc6 Nxg8 Bd6 Nf6 Be7 Ng4
likXpJg4,ritutoshniwal,bongbcc125,bongbcc125,d4 Nf6 Nf3 Nc6 e3 d6 c3 Bg4 Bd3 Qd7 Nbd2 O-O-O h3 Bh5 Bb5 a6 Ba4 b5 Bb3 e5 d5 Na5 e4 c5 a4 c4 Bc2 Kb7 axb5 Qxb5 Ba4 Qb6 g4 Bg6 Qc2 Nd7 Rb1 Ka8 b4 cxb3 Nxb3 Nc5 Nxa5 Qxa5 Bc6+ Ka7 Be3 Rb8
Oy3bsfHJ,how2won,ritutoshniwal,ritutoshniwal,e4 c5 c3 Nc6 d4 cxd4 cxd4 Nf6 Nc3 d6 Bb5 g6 Nf3 Bg7 e5 dxe5 Bxc6+ bxc6 Nxe5 Qc7 O-O O-O Bf4 Nd7 Nxg6 Qb6 Nxf8 Nxf8 Be3 Qxb2 Na4 Qb5 Nc5 Bf5 Qf3 e6 a4 Qb6 Nxe6 fxe6 d5 c5 dxe6 Re8 Qxf5 Bxa1 Qf7+ Kh8 Rxa1 Qxe6 Qxa7 Qe5 Qxc5 Qxa1+ Bc1 Re1#
KpCmJlZy,ritutoshniwal,comoesquesejuegaesto,comoesquesejuegaesto,d4 e5 dxe5 Nc6 Nf3 Qe7 Bf4 Qb4+ Nbd2 Qxf4 e3 Qb4 b3 Qa5 Bc4 Nxe5 Nxe5 Qxe5 Nf3 Qc3+ Nd2 Bb4 Qf3 Qxd2+ Kf1 Nf6
AptidPmt,ritutoshniwal,Moksha18,Moksha18,
2hEhNBYM,IlhamAchar,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 d6 Bc4 Nc6 d4 cxd4 Nxd4 Ne5 f4 Nxc4 O-O Qb6 Nc3 e5 fxe5 dxe5 Be3 exd4 Bxd4 Bc5 Nd5 Bxd4+ Kh1 Qc5 c3 Bf6 b3 Ne3 Qf3 Nxf1 Rxf1 Be6 Nxf6+ Nxf6 e5 Qxe5 Qxb7 O-O c4 Qe2 Rc1 Rfd8 h3 Qxa2 Kh2 Rab8 Qc7 Qxb3 Qxa7 Bxc4 h4 Ng4+ Kh1 Rd1+ Qg1 Rxg1+ Rxg1 Bd5 h5 Qh3#
BgzwLNqY,daytraderAtSG,ritutoshniwal,daytraderAtSG,e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Nf6 d3 g6 Nbd2 Bg7 Nc4 d5 Ne3 dxe4 dxe4 Qxd1 Rxd1 Nxe4 Rb1 Bg4 Nxg4 O-O Bh6 Rfd8 Bxg7 Kxg7 Nfe5 Rdc8 Rd7 f6 f3 fxe5 fxe4 Re8 Nxe5
keHurzyS,ritutoshniwal,damodar111,damodar111,d4 g6 c4 Bg7 Nc3 d6 Nf3 Nf6 Bg5 h6 Bh4 Bg4 h3 Bxf3 exf3 O-O d5 Kh7 Bd3 Nbd7 f4 Nc5 Bc2 a5 f5 g5 Bxg5 hxg5 h4 g4 f3 gxf3 Qxf3 Bh6 g4 Nfd7 g5 Ne5 Qh5 Rh8 gxh6 Qg8 f6+ Ng6 fxe7 Qe8 Qg5 Rg8 h5
2NeSxiLF,ritutoshniwal,Adarsh_Toshniwal,Adarsh_Toshniwal,d4 d5 Nf3 e6 e3 c5 c3 Nc6 Nbd2 cxd4 exd4 Nf6 Bb5 Bd7 Bxc6 Bxc6 Ne5 Bd6 Ndf3
1dPpk52s,HPrithviraj,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Nf6 Nc3 Bg4 h3 Bh5 d4 cxd4 Qxd4 Bxf3 gxf3 g6 Qc4 Qd7 Rd1 Rc8 e5 Nh5 exd6 exd6 Re1+ Be7 Bg5 f6 Bh4 Qxh3 Qe6 Qxe6 Rxe6 Kf7 Rae1 Rce8 Ne4 g5 Nxg5+ fxg5 Bg3 Nxg3 fxg3 h5 Kf2 Bf6 Rxd6 Rxe1 Kxe1 Re8+ Kd2 Bxb2 Rh6 Rh8 Rxc6 Be5 f4 gxf4 gxf4 Bxf4+ Ke2 h4 Rc5 Kf6 Rc6+ Kf5 Rc5+ Kg4 Rc6 h3 Rg6+ Bg5
fpMOGZqI,Shreeshantap,ritutoshniwal,ritutoshniwal,c4 Nf6 d3 e6 Nf3 c6 g3 d5 cxd5 exd5 Bg2 Bg4 Nbd2 Bb4 a3 Ba5 b4 Bb6 O-O O-O h3 Bh5 g4 Bg6 Bb2 Nbd7 Nh4 Ne8 Nxg6 fxg6 Nf3 Qc8 Qc2 Nef6 Bxf6 Nxf6 Ne5 Nd7 Nxd7 Qxd7 e4 dxe4 dxe4 Rae8 Qc4+ Kh8 Rfd1 Bxf2+ Kh1 Qf7 Qxf7 Rxf7 Rf1 Ref8 Ra2 Bb6 Rxf7 Rxf7 Rd2 Re7 a4 Bc7 b5 cxb5 axb5 b6 Rc2 Rd7 Rc1 g5 e5 Re7 e6 g6 Bd5 Bf4 Ra1 h5 gxh5 gxh5 Kg2 Be5 Re1 Bg7 Kg3 Bc3 Rc1 Bd2 Rc8+ Kg7 Rd8 Bf4+ Kf3 Bc7 Rd7 Rxd7 exd7 Kf8 Ke4 Ke7 Bc6 Bd6 Kf5 Bf4 Ke4 Bd6 Kf5 Bf4 Kg6 g4 hxg4 hxg4 Kh5 g3 Kg4 Bd6 Kf3 Kd8 Kg2 Ke7 Kh3 Kd8 Kg2 Ke7 Kf3 Kd8 Kg2
attQ90ts,patel_2025,ritutoshniwal,ritutoshniwal,e4 c5 c3 Nc6 d4 cxd4 cxd4 d6 Nf3 Nf6 h3 Nxe4 Bb5 Qa5+ Nc3 Nxc3 bxc3 Qxb5 Bd2 Qb6 Rb1 Qd8 O-O g6 Re1 Bg7 a4 O-O Qc1 e6 Bh6 b6 Bxg7 Kxg7 c4 Qf6 d5 exd5 cxd5 Ne7 Rd1 Bf5 Rb3 Be4 Nh2 Bxd5 Rf3 Bxf3 Nxf3 Rac8 Qg5 Qxg5 Nxg5 Nf5 Nf3 Rc4 g4 Nh6 Rxd6 Rxa4 Rd7 Rc8 Kg2 Ra2 Nd4 Re8 Kg3 Ra3+ Kg2 Ng8 Nf3 Nf6 Rd1 Re2 Nd4 Rb2 Nf3 Rbb3 Nd2 Rxh3 Nc4 Rac3 Re1 Rxc4 Kxh3 Rxg4 f3 Rf4 Kg3 g5 Rf1 Nh5+ Kg2 a5 Rf2 b5
wUwMbZ7P,ritutoshniwal,Adarsh_Toshniwal,ritutoshniwal,d4 d5 Nf3 e6 e3 Nf6 Bd3 Nc6 c3 Bd6 Nbd2 e5 Qe2 e4 Bxe4 dxe4 Ng1 Bg4 f3 exf3 Ngxf3 Bxf3 Qxf3 O-O O-O Re8 Re1 Rb8 e4 Be7 e5 Nd5 Ne4 f6 Qg3 Kh8 Bf4 fxe5 Bxe5 Bf6 Nxf6 Nxf6 Bxc7 Qc8 Rxe8+ Nxe8 Bxb8 Qxb8 Qxb8 Nxb8 Re1 Nf6 g4 h6 Re7 Nc6 h3 b6 Rc7 Na5 Rxa7 Nc4 b3 Nd6 Ra6 Nde4 c4 Nd7 Ra7 Ndf6 Rb7 Nc3 a4 Ne2+ Kg2 Nxd4 Rxb6 Kh7 b4 Nc2 c5 Ne3+ Kf3 Ned5 Rb7 Kg6 c6 Ne8 b5 Kf6 b6 Ke6 a5 Kd6 c7 Kd7 Rb8 Nd6 Rd8+ Kc6 Rxd6+ Kxd6 c8=Q Ke5 Qf5+ Kd6 b7 Nc3 b8=Q+ Kc6 Qg6+
nB1ZmWOQ,ritutoshniwal,shreya2008,shreya2008,
TJqqDhPm,stonedjesuus,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6 f4 Nf6 Nc3 g6 Bb5+ Bd7 Bxd7+ Qxd7 Nd5 Bg7 Nxf6+ Bxf6 Qd3 Qg4 O-O O-O f5 Bg5 Bxg5 Qxg5 c3 a6 Rf3 Rfd8 Qd5 Qf6 fxg6 Qe5 Qxf7+ Kh8 g7+ Qxg7 Qxg7+ Kxg7 Raf1 Rf8 Rxf8 Rxf8 Rd1 Rf4 Re1 e5 g3 Rf7 Rd1 Rd7 Kf2 Kf6 Ke3 Ke6 b3 Rc7 c4 b5 cxb5 axb5 Rd2 Rc3+
xn1cGsEl,norbertotorres,ritutoshniwal,norbertotorres,d4 d5 Nf3
iiJaHcqy,ritutoshniwal,norbertotorres,ritutoshniwal,d4 Nf6 Nf3 d5 e3 Nc6 c3 e6 Bd3 Bd6 Nbd2 O-O Qe2 Bd7 O-O a5 e4 dxe4 Nxe4 Nxe4 Qxe4 f5 Qe2 Be7 Re1 h6 Bf4 Bg5 Bxg5 hxg5 Qe3 g4 Ne5 Nxe5 Qxe5 Bc6 Qxe6+ Kh7 Bxf5+ Kh8 Bxg4 Qg5 Bh3 Rf6 Qg4 Qh6 Re5 Rg6 Rh5 Rxg4 Rxh6+ gxh6 Bxg4 Rg8 Bh3 h5 Re1 Rg7 Re5 Kg8 Rxh5 Re7 Re5 Rf7 Be6 Be8 Bxf7+ Bxf7 Re7 Bxa2 Rxc7 Bd5 h4 a4 g4 Bf3 g5 Kf8 g6 Kg8 Rc4 b5 Rb4 Bc6 h5 Kg7 c4 bxc4 Rxc4 Bd7 Rc7 Kh6 Rxd7 Kxh5 Rg7 Kh6 Rg8 Kg5 g7 Kf6 d5 Kf7 Rf8+ Kxg7 Ra8 Kf7 d6 Ke6 Ra7 Kxd6 Rxa4 Kc5 f4 Kd6 Re4 Kd5 Re1 Kd6 f5 Kc5 f6 Kb4 f7 Kb3 f8=Q Kxb2 Qc8 Kb3 Rb1+ Ka3 Qa8#
DANRUFxN,ritutoshniwal,Vikeee,ritutoshniwal,d4 d5 Nf3 f6 e3 a6 Bd3 g6 Nc3 c6 Qe2 Bg4 O-O h5 h3 Bf5 Bxf5 gxf5 Nh4 Rh6 Nxf5 Rh7 Qf3 Nd7 Qg3 Nh6 Nxh6 Bxh6 Qg6+ Kf8 Qxh7 Bg7 Qxh5 e6 e4 Ke7 exd5 cxd5 Re1 Qa5 Bd2 Rh8 Qg6 Bf8 Qg3 Kf7 Qe3 e5 dxe5 f5 e6+ Ke7 exd7+ Kxd7 Qe6+
95wBZtbA,ritutoshniwal,Sunrise2008,Sunrise2008,d4 e5 dxe5 Nc6 Nf3 Qe7 Bg5 Qb4+ Nbd2 Qxb2 e3 Bb4 Rb1 Bxd2+ Qxd2 Qxb1+ Qd1 Qb4+
OhEtasAV,ritutoshniwal,Hanyzakaria4444,Hanyzakaria4444,d4 g6 e4 Bg7 e5 d6 f4 dxe5 fxe5 f6 Nf3 fxe5 Nxe5 Bxe5 dxe5 Qxd1+ Kxd1 Nc6 Bf4 Bg4+ Be2 Bxe2+ Kxe2 Nd4+ Kd2 O-O-O Kc1 Ne2#
qe4e8Io6,kannanrr,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 Bc4 d6 d4 cxd4 Nxd4 Nf6 Nc3 Ne5 Nf3 Nxc4 O-O Bg4 h3 Bh5 g4 Bg6 Nh4 Bxe4 Qe2 d5 Nxe4 Nxe4 Nf5 e6 Ne3 Ne5 f3
OWKBhumZ,Vikeee,ritutoshniwal,ritutoshniwal,e4 c5 d3 Nc6 c3 d6 Nf3 Nf6 h3 g6 Bg5 Bg7 d4 cxd4 cxd4 Nxe4 d5 Ne5 Bf4 Qa5+ Nbd2 Nxd2 Qxd2 Qxd2+ Nxd2 Bf5 g4 Bd7 a4 O-O Rb1 Bxa4 b3 Bd7 Nc4 Nf3+ Kd1 Rac8 Bg2 Nd4 Bf1 Nb5 Rc1 Nc3+ Ke1 Ne4 Bd2 Bd4 Be3 Bc3+ Kd1 a6 Bg2 Bd2 Bxd2 Nxf2+ Ke1 Nxh1 Bxh1 Bb5 Ba5 Bxc4 bxc4 Rc5 Bb6 Rcc8 Kd2 Rfe8 c5 dxc5 Bxc5 b5 Bb4 Rxc1 Kxc1 e6 d6 Rd8 Bb7 a5 Bc5 b4 Kb2 f5 gxf5 exf5 Kb3 Kf7 Ka4 Ke6 Kxa5 Rxd6 Bxd6 Kxd6 Kxb4 Ke5 Kc3 Kf4 Kd4 Kg3 Ke3 Kxh3 Kf4 Kh4 Bd5 h6 Bf7 g5+ Kxf5 h5 Ke4 g4 Kf4 Kh3 Bxh5 g3 Bf3 g2 Bxg2+
dAsJPnpm,ritutoshniwal,Vladimirest,Vladimirest,d4 Nf6 Nf3 d5 e3 c6 Bd3 Bg4 Nbd2 Nbd7 Qe2 e5 dxe5 Nxe5 O-O Nxd3 Qxd3 Bd6 h3 Bxf3 Nxf3 O-O Re1 Re8 a3 Ne4 Nd2 f5 f3 Bg3 Re2 Nd6 f4 Qh4 Nf1 Bf2+ Rxf2 Ne4 Re2 Re6 Nd2 Rg6 Nf3 Qxh3 Bd2 Qh5 Be1 Qxf3
TYIvmb4T,Vikeee,ritutoshniwal,ritutoshniwal,e4 c5 Qh5 Nf6 Qxc5 d6 Qe3 Nc6 e5 Nxe5 Bb5+ Bd7 Bxd7+ Qxd7 Nf3 Nc6 O-O g6 Nc3 Bg7 d4 O-O h3 Rac8 a4 Nb4 Qe2 a5 Ra3 e6 Bd2 Nxc2 Bg5 Nb4 Nb5 Rc2 Bd2 Rxb2 Qd1 Nfd5 Bc3 Nxc3 Nxc3 Qc6 Qc1 Rc2 Qb1 Rxc3 Rxc3 Qxc3 Rc1 Qa3 Re1 Qxa4 Re2 Qc6 Nd2 Bxd4 Ne4 d5 Nd2 Rc8 Nb3 Bg7 Nxa5 Qc1+ Re1 Qxb1 Rxb1 Be5 g3 Nd3 Nxb7 Rc2 Kg2 Rxf2+ Kg1 Bxg3 Rf1 Bh2+ Kh1 Rxf1+ Kxh2 Nf4 Kg3 d4 Nc5 d3 Nb3 e5 Nd2 Rd1 Ne4 d2 Kf2 Nxh3+ Ke2 Re1+ Kxd2 Rxe4 Kd3 Rg4 Ke3 f5 Kf3 e4+ Ke3 Rg3+ Kd4 e3 Kd3 f4 Ke2 Ng1+ Kf1 e2+ Ke1 f3 Kd2 f2 Kc2 e1=Q Kb2 Qe2+ Kc1 f1=R#
uu7x0fPF,ritutoshniwal,Vikeee,ritutoshniwal,d4 d5 Nf3 e6 e3 Nc6 c3 Nf6 Nbd2 Bd6 Bd3 O-O Qe2 h6 O-O Rb8 e4 a5 e5 Ng4 exd6 Qxd6 h3 Nf6 Bc2 e5 dxe5 Nxe5 Nxe5 Bxh3 gxh3 Rbe8 Ndf3 Re6 Bf4 Rfe8 Rfe1 g5 Bg3 Rxe5 Nxe5 Rxe5 Qxe5 Qxe5 Rxe5
QL8BbNM1,ramzyss,ritutoshniwal,ramzyss,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 e5 Nxe5 Bf4 Nf6 Bb5+ Bd7 Bxd7+ Qxd7 O-O g6 Nc3 Nc4 b3 Nb6 a4 e5 Re1 Bg7 Bg3 O-O Ndb5 Rfd8 Qf3 a6 Na3 e4 Nxe4 Nxe4 Qxe4 Bxa1 Rxa1 Re8 Qd4 Qe6 f3 Nd5 Nc4 Rad8 Bh4 Rd7 Bg5 Qe1+ Rxe1 Rxe1+ Kf2 Rh1 Bh6 f5 Qxd5+ Kh8 Qd4+ Kg8 Ne5 Rc7 Qd5+ Kh8 Qxd6 Rxc2+ Kg3 Rc8 Qf6+ Kg8 Qg7#
kA2r1ARV,ritutoshniwal,DXV,DXV,d4 Nf6 Nf3 d5 e3 a6 Bd3 g6 c4 e6 Nc3 Bb4 Qb3 Nc6 c5 O-O O-O Bxc3 Qxc3 Re8 Qe1 e5 dxe5 Nxe5 Nxe5 Rxe5 b4 Rh5 Bb2 Rxh2 Kxh2 Ng4+ Kg3 h5 f4 h4+ Kf3 Nh2+ Ke2 Bg4+ Kd2 h3 gxh3 Nf3+ Rxf3 Bxf3 Qg3 Be4 Bxe4 dxe4+ Bd4 b6 h4 Qd7 Qg5 Rd8 Qf6 Kf8 Qh8+ Ke7 Qf6+ Ke8 Qe5+ Kf8 Qxe4 Re8 Qf3 bxc5 bxc5 Qb5 a3 Qa5+ Ke2 Qb5+ Kf2 Rd8 h5 Rb8 hxg6 fxg6 Qg4 Kf7 Qf3 Qb3 Kg3 Qd3 Qd5+ Ke8 Qe6+ Kf8 Qxg6 Qxg6+ Kf3 Qc6+ Kg3 Kf7 Rf1 Rg8+ Kf2 Qg2+ Ke1 Qg3+ Rf2 Qg1+ Ke2 Rg2 Rxg2 Qxg2+ Kd3 Qd5 e4 Qb3+ Ke2 Qxa3 e5 Qa2+ Kd3 Qd5 f5 Qf3+ Kc4 Qxf5 Kd5 Qe6+ Ke4 Qc6+ Kf5 a5 e6+ Qxe6+ Kf4
cfZQ9Hks,Demih100,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 c4 Nf6 Nc3 d6 d3 Bg4 Be3 Ne5 Be2 Bxf3 Bxf3 g6 d4 cxd4 Bxd4 Bg7 Bxe5 dxe5 Qxd8+ Rxd8 O-O O-O Rad1 e6 Rfe1 a6 Re3 Rxd1+ Nxd1 Rd8 Re1 Rd4 b3 Bh6 Nc3 Bd2 Ne2 Bxe1 Nxd4 exd4 Kf1 Bc3 Ke2 Kf8 Kd3 Nd7 e5 Nxe5+ Ke4 Nxf3 Kxf3 d3 Ke3 d2 Ke2 Ke7 f4 Kf6 g4 e5 fxe5+ Kxe5 h4 Kf4 a4 Kxg4
